,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.752293586730957,11.11111111111111%,22.22222222222222%,80.5%,52.63157894736842%,52.17391304347826%,80.68181818181819%,-13.264430176119859%,-7.777238176262399%
1,0.8139534592628479,12.5%,11.11111111111111%,87.37373737373737%,56.25%,41.666666666666664%,85.02673796791444%,-2.720012859798662%,-48.34563047105195%
2,0.7339449524879456,0.0%,0.0%,79.60199004975124%,70.58823529411765%,45.833333333333336%,85.79545454545455%,2.9249000964689005%,-5.545324129943856%
3,0.7627906799316406,8.333333333333334%,0.0%,84.4559585492228%,43.75%,36.8421052631579%,86.59217877094972%,-12.579478360295271%,-7.669883276367181%
4,0.7725118398666382,0.0%,33.333333333333336%,82.47422680412372%,60.0%,54.54545454545455%,83.23699421965318%,-13.298064632384813%,-10.879329186439518%
5,0.7276995182037354,10.0%,20.0%,78.75647668393782%,52.63157894736842%,69.23076923076923%,82.63473053892216%,-24.875242596403403%,-41.56249103630067%
6,0.7018348574638367,0.0%,16.666666666666668%,75.62189054726367%,45.0%,56.666666666666664%,85.02994011976048%,13.310141522292998%,35.77290673755644%
7,0.7579908967018127,20.0%,33.333333333333336%,81.21827411167513%,56.0%,36.8421052631579%,83.33333333333333%,-27.932905567321857%,-14.13141708526613%
8,0.7568807601928711,12.5%,12.5%,80.6930693069307%,50.0%,37.5%,84.97109826589596%,-26.453365378295242%,-23.520909336075793%
9,0.8173515796661377,18.181818181818183%,18.181818181818183%,88.83248730964468%,75.0%,64.28571428571429%,85.41666666666667%,122.12161671026097%,-23.98520794264914%
